_id,sentiment,political,text
5dcaf698c14b24d0701c0547,1,0,"RT @w_terrence: Another CLIMATE CHANGE ACTIVIST

Greta Thunberg is not the only one!

This 15 year old boy is pissed off about Climate Chan…"
5dcaf698c14b24d0701c0548,0,1,"FOX News Guest Michael Knowles Calls Climate Activist Greta Thunberg a ""Mentally Ill"" Child -- Liberal Hack EXPLODE… https://t.co/OkP9LVHGix"
5dcaf698c14b24d0701c0549,1,1,&amp;#8220;She seems like a very happy young girl&amp;#8221;: President Trump on Greta Thunberg https://t.co/LuOzZa2NLj
5dcaf698c14b24d0701c054a,1,0,"RT @Berlinnaeus: Just happened to hear Ryan Tubridy emoting his ""concern"" for #GretaThunberg - ""she's a child"" etc. Ryan, at her age I had…"
5dcaf698c14b24d0701c054b,0,0,"RT @maykamaykaba: Reality check: The Filipino youth have been fighting for our environment, but the sad thing here is that unlike Greta Thu…"
5dcaf698c14b24d0701c054c,0,0,"RT @mrbenjaminlaw: "" ... representatives from other countries had noticed Australia's absence ...""

""It is very obvious who is absent from…"
5dcaf698c14b24d0701c054d,0,0,"RT @WIRED: ”People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and all…"
5dcaf699c14b24d0701c054e,1,0,"RT @funder: If you’re attacking Greta Thunberg, then yes, you’re a monster."
5dcaf699c14b24d0701c054f,0,0,RT @PrisonPlanet: Greta Thunberg (the people using her as a child human shield for their hysterical propaganda) has filed a complaint with…
5dcaf699c14b24d0701c0550,0,0,"RT @maykamaykaba: Reality check: The Filipino youth have been fighting for our environment, but the sad thing here is that unlike Greta Thu…"
5dcaf699c14b24d0701c0551,1,0,RT @davidharsanyi: We're raising a generation of pagans who’ve filled the vacuum left by the absence of faith with a cultish worship of Mot…
5dcaf699c14b24d0701c0552,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the b…"
5dcaf699c14b24d0701c0553,0,0,"""How dare you?""

I stan for Greta Thunberg who berated world leaders for their inaction on climate crisis. 

This i… https://t.co/JimJPVpsLW"
5dcaf699c14b24d0701c0554,0,0,"RT @nytimes: Greta Thunberg speaks at the UN climate summit: ""You all come to us young people for hope? How dare you!""
Read more: https://t…"
5dcaf699c14b24d0701c0555,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…
5dcaf699c14b24d0701c0556,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…
5dcaf699c14b24d0701c0557,1,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunberg’s anger &amp; emotionalism and called it childish &amp; immature are the…
5dcca4e72af0a5955a8223cf,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca4ea2af0a5955a8223d0,1,0,RT @Independent: 'We must become warriors for the climate' - Jane Fonda accepts the Glamour's Woman of the Year Award on behalf of Greta Th…
5dcca4eb2af0a5955a8223d1,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca4f22af0a5955a8223d2,1,0,"RT @NPR: After two and a half months in the U.S., Swedish climate activist Greta Thunberg has set sail to Europe.

She plans to attend the…"
5dcca4f62af0a5955a8223d3,1,0,RT @Independent: 'We must become warriors for the climate' - Jane Fonda accepts the Glamour's Woman of the Year Award on behalf of Greta Th…
5dcca4fc2af0a5955a8223d4,1,1,RT @TheBabylonBee: Impeachment Committee Calls First Star Witness Greta Thunberg https://t.co/5bVsO4jywE
5dcca4fd2af0a5955a8223d5,0,0,"@SaintDamienNZL Funny that. You may enjoy this
https://t.co/WPZvvIaeFK"
5dcca4fe2af0a5955a8223d6,0,0,"RT @tan123: Greta suggests that during her trip to the U.S., she saw people ""dying"" from ~400 ppm CO2?! #WTF https://t.co/Uvd3Kcsat1"
5dcca51e2af0a5955a8223d7,0,0,RT @billmckibben: Bon voyage @GretaThunberg--what a pleasure it has been to have you on this continent! And what great organizing you've do…
5dcca5362af0a5955a8223d8,0,0,"RT @PaulEDawson: “The Hambach Forest is so important because it’s so symbolic,”

“I have visited coal mines before, but this was so huge an…"
5dcca5382af0a5955a8223d9,1,0,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca53f2af0a5955a8223da,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5412af0a5955a8223db,1,1,"Impeachment Committee Calls First Star Witness Greta Thunberg

 https://t.co/xpJ7HLw0aA"
5dcca54b2af0a5955a8223dc,1,0,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca54e2af0a5955a8223dd,0,1,"RT @PaulEDawson: How petty, how small, how childish do those politicians with the temerity to attack Greta Thunberg look!

She speaks for s…"
5dcca5532af0a5955a8223de,0,1,RT @katy_merrifield: Who will get the warmer greeting in the PM’s office: Greta Thunberg or Jason Kenney? Where is the declaration of an ec…
5dcca5572af0a5955a8223df,1,0,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca56b2af0a5955a8223e0,0,1,"RT @WayneDupreeShow: Trending Now! #ImpeachmentHearings

https://t.co/Ob7Uc3fgak"
5dcca56c2af0a5955a8223e1,0,0,RT @FairyQ15: This child never seems to be at school. https://t.co/eKih36NTrr
5dcca5762af0a5955a8223e2,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca57a2af0a5955a8223e3,0,0,"RT @tan123: Greta suggests that during her trip to the U.S., she saw people ""dying"" from ~400 ppm CO2?! #WTF https://t.co/Uvd3Kcsat1"
5dcca5842af0a5955a8223e4,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5892af0a5955a8223e6,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca58a2af0a5955a8223e7,1,0,"RT @UlaLomu: Greta Thunberg
* 16 years old
* Not a scientist
* Reads from a script
* 24/7 media

Richard Lindzen
* Atmospheric Physicist (M…"
5dcca58d2af0a5955a8223e8,1,0,"I'm seriously glad that the ""artist donated"" this because I'd be pushing this City to ask for a refund 🤢🤮

 https://t.co/GEWJu9DRIm"
5dcca5932af0a5955a8223e9,1,1,"RT @MimiProbably: Greta met the PM in Montreal and hasn't spent the last decade taking every opportunity to denigrate him, sometimes quite…"
5dcca5952af0a5955a8223ea,1,1,RT @JulieReichwein1: And guess who Hillary Clinton Says is ‘Scared’ of Greta Thunberg Now?-It isn’t Laura Loomer https://t.co/KV9po8WrJD…
5dcca5aaf9456a438389912f,0,0,@greta How embarrassing for their family and especially their children.
5dcca5acf9456a4383899130,0,1,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5b2f9456a4383899131,1,0,"RT @UlaLomu: Greta Thunberg
* 16 years old
* Not a scientist
* Reads from a script
* 24/7 media

Richard Lindzen
* Atmospheric Physicist (M…"
5dcca5b4f9456a4383899132,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…
5dcca5baf9456a4383899133,,,"RT @InKUNated_ET: Greta’s next trip is swimming to China ....

Jk. She’s never said sh** to China. 
Or any of the other countries listed hi…"
5dcca5baf9456a4383899134,,,"RT @beefyfarmer: Greta has worked her magic in Sweden 😂😂🤣
Snowiest in over 100 years
https://t.co/AV6S6lS6D7"
5dcca5bcf9456a4383899135,,,RT @climatestewards: https://t.co/BclQTLll1D Thanks for highlighting great work by @climatestewards partners in #Nepal  funded by #carbon #…
5dcca5bef9456a4383899136,,,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5c0f9456a4383899137,,,"RT @cov_Gretchen: This impeachment hearing is about all I can take! This treasonous coup needs a response from We The People.

If we do not…"
5dcca5c2f9456a4383899138,,,"RT @WayneDupreeShow: Trending Now! #ImpeachmentHearings

https://t.co/Ob7Uc3fgak"
5dcca5c9f9456a4383899139,,,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5cff9456a438389913a,,,"Greta has worked her magic in Sweden 😂😂🤣
Snowiest in over 100 years
https://t.co/Q6ix2gFKOS"
5dcca5d5f9456a438389913b,,,An Open Letter to Greta Thunberg https://t.co/9clyDh8X6U
5dcca5e2f9456a438389913c,,,RT @katy_merrifield: Who will get the warmer greeting in the PM’s office: Greta Thunberg or Jason Kenney? Where is the declaration of an ec…
5dcca5e2f9456a438389913d,,,RT @billmckibben: Bon voyage @GretaThunberg--what a pleasure it has been to have you on this continent! And what great organizing you've do…
5dcca5e4f9456a438389913e,,,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is dr…
5dcca5ecf9456a438389913f,,,@greta I thought the same thing. Bet his wife stands over him daily saying “told you so!”
5dcca5f1f9456a4383899140,,,this is greta gerwig
5dcca5f3f9456a4383899141,,,RT @greta: What do you think about MSNBC hiring Kellyanne Conway’s estranged? husband..imagine what it is like for her to have him on tv at…
5dcca5f3f9456a4383899142,,,@sofiyaetdupont @Ali_Malik @GretaThunberg This is all wrong. I shouldn't be up here. I should be back in school on… https://t.co/TLBoQppLVO
5dcca607f9456a4383899143,,,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca60af9456a4383899144,,,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca60ff9456a4383899145,,,"RT @CarlBoucherKnee: Highest. 
Median. 
Income. 
In the. 
Country. 

There is no “economic emergency”. What there is is a “gross mismanagem…"
5dcca646f372816fadd09493,,,"HILLARY: Male Leaders Are 'Scared' of Greta Thunberg

‘There are a lot of people who are attacking her because…they… https://t.co/tXeVGXDuHx"
5dcca648f372816fadd09494,,,Greta Thunburg departed out my backyard (basically). https://t.co/CIEpGiGGLu
5dcca64ff372816fadd09495,,,"RT @PrisonPlanet: Yes, the public really loves her. That’s why Germans across the entire country are affixing bumper stickers to their cars…"
5dcca652f372816fadd09496,,,"it’s 2022, greta thunberg has never left her sailboat. she confiscated arms from military vessel and sails around pirating US cargo ships"
5dcca655f372816fadd09497,,,RT @_Chanadler_bong: Girls who talk about girl's problem are great but girls who talk about environmental problem are GRETA
5dcca657f372816fadd09498,,,"RT @nytimes: Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https:…"
5dcca65bf372816fadd09499,,,@paulrlanni @greta There must be a mental disorder to explain her hysteria and disloyalty toward her husband.
5dcca65bf372816fadd0949a,,,@RobertJohnDavi That angry old white man is a GREAT ACTOR who has blessed the cinema with his talent. In the words… https://t.co/9h6yH2EBoO
5dcca65cf372816fadd0949b,,,"@CTVVancouver Again, when will this phony &amp; fake little brat be back in ""school""? 

She certainly needs it!
She's a… https://t.co/JA7im3NhzY"
5dcca65ef372816fadd0949c,,,"Jakk Fynn, Impeachment, Narwhal, Dolly Parton, 'Friends' Reunion, Greta Thunberg, Niall Horan: HOT LINKS - Towleroa… https://t.co/GIzRZ7EcWM"
5dcca65ef372816fadd0949d,,,RT @katy_merrifield: Who will get the warmer greeting in the PM’s office: Greta Thunberg or Jason Kenney? Where is the declaration of an ec…
5dcca65ff372816fadd0949e,,,@rurallife57 @QMEUP2 And that boat was made in most part from carbon fibers and  plastic which isn’t ecological at… https://t.co/khxK5sJKhq
5dcca662f372816fadd0949f,,,"#WhoIsWhoWednesday
Meet our first year dancers! ❤️
This year we have NINE rookies!
[Chloe, Rachel, Talon, Leah, Gre… https://t.co/9qwYUGSe2C"
5dcca666f372816fadd094a0,,,"RT @ProudGayPatriot: Is it wrong to hope this little Hansel and Gretel chick hits an iceberg on her way there?

https://t.co/YgYhksWAgR"
5dcca66af372816fadd094a1,,,@rexthetvterrier Oscar and Greta will be your friend!! https://t.co/FtdcqTTV2f
5dcca66bf372816fadd094a2,,,"https://t.co/LD9uqb7vsP
Greta Thunberg Hitches [Another] Free Ride Across the Atlantic, Slams ‘Extremist’ Donald Tr… https://t.co/RiNecFHRTO"
5dcca66ff372816fadd094a3,,,"RT @CFACT: Greta’s return boat, an Outremer 45, weighs 17,400 pounds and is made of fiberglass, or fiber-reinforced plastic.  The yacht was…"
5dcca66ff372816fadd094a4,,,"RT @EvaPutzova: It's so inspiring to see more and more people rally for climate action.

We need representatives in Congress who will push…"
5dcca671f372816fadd094a5,,,@greta I didn’t know they were apart! Thank you Greta..he really needs to eat a salad or a hundred
5dcca671f372816fadd094a6,,,RT @radisson52: Greta Thunberg to sail again after climate talks relocate to Spain – National Post https://t.co/nb0Iep4reQ
5dcca675f372816fadd094a7,,,"RT @SaraKAhmed: If you’re teaching about Greta, teach about Autumn as well. 

Activist since she was 8
Beautiful storyteller
Nominated for…"
5dcca678f372816fadd094a8,,,RT @FairyQ15: This child never seems to be at school. https://t.co/eKih36NTrr
5dcca67df372816fadd094a9,,,shawty want it to be 1492 so bad 😂😂 henry hudson headass
5dcca67ef372816fadd094aa,,,@greta She might be Anonymous?😂😂😂😂
5dcca681f372816fadd094ab,,,@greta Shocking! I can't imagine doing that to his wife. He can't love her and frankly I don't understand how she s… https://t.co/Ivzxr1BTCU
5dcca683f372816fadd094ac,,,"RT @WayneDupreeShow: Trending Now! #ImpeachmentHearings

https://t.co/Ob7Uc3fgak"
5dcca684f372816fadd094ad,,,RT @WilliamBibbiani: I saw the new #LittleWomen and I absolutely loved every second of it. Greta Gerwig's adaptation of Alcott's story is b…
5dcca68af372816fadd094ae,,,"RT @THR: ""They're both exacting about the words, because they really hear a rhythm to the language."" #LittleWomen and #MarriageStory star @…"
5dcca68df372816fadd094af,,,RT @TheBabylonBee: Greta Thunberg Mural Equipped With Laser Eyes That Shoot At SUVs https://t.co/gnIOodxRpH
5dcca68ef372816fadd094b0,,,"RT @ProudGayPatriot: Is it wrong to hope this little Hansel and Gretel chick hits an iceberg on her way there?

https://t.co/YgYhksWAgR"
5dcca68ff372816fadd094b1,,,"RT @ProudGayPatriot: Is it wrong to hope this little Hansel and Gretel chick hits an iceberg on her way there?

https://t.co/YgYhksWAgR"
5dcca693f372816fadd094b2,,,Hey Greta... https://t.co/22k0tbVeGk
5dcca693f372816fadd094b3,,,Follow Greta across the ocean https://t.co/Z9CWwM26iy
5dcca699f372816fadd094b4,,,"RT @manny_ottawa: “It’s freezing in Canada and USA, I think I went to far in stopping Global Warming ”. @GretaThunberg 

Greta Thunberg to…"
5dcca69ef372816fadd094b5,,,"RT @FireDrillFriday: ""We can no longer save the world by playing by the rules, because the rules have to be changed. Everything needs to ch…"
5dcca6a4f372816fadd094b6,,,She should take her show to China and see how she is welcomed.
5dcca6a7f372816fadd094b7,,,@greta “Us” is correct... https://t.co/j337u99YQE
5dcca6a9f372816fadd094b8,,,RT @julientaming: I support her 200%. https://t.co/EJ0qdKvD0T
5dcca6adf372816fadd094b9,,,"RT @tan123: Greta looks cold: ""Light snow was falling just hours before Ms Thunberg’s departure"" https://t.co/KSBrD4bWyK https://t.co/UfnH9…"
5dcca6b5f372816fadd094ba,,,"Greta hitches ride across the Atlantic on YouTubers' boat 
https://t.co/Bk2V0cg4xM

Go Greta 👍"
5dcca6b7f372816fadd094bb,,,"RT @TheEllenShow: I was honored to meet the amazing @GretaThunberg.

Find out how you can make a difference: https://t.co/HeDcWcHcTE https:…"
5dcca6bbf372816fadd094bc,,,@tan123 Greta has officially passed the test with flying colours... https://t.co/HFOuVAdLDl
5dcca6bbf372816fadd094bd,,,RT @TheBabylonBee: Impeachment Committee Calls First Star Witness Greta Thunberg https://t.co/5bVsO4jywE
5dcca6bcf372816fadd094be,,,"Somewhat... Greta Thunberg's words come to mind right now.. "" How dare you """
5dcca6bef372816fadd094bf,,,"@75otingocni @vmbb12 YouTube 
The Children of the Damned a science fiction horror movie from the sixties. Greta loo… https://t.co/QI8P1YubHl"
5dcca6bff372816fadd094c0,,,"RT @LauraRosenCohen: Appropriately looking over the mounds of human feces, needles and homeless people. Perfect match. Well done, San Franc…"
5dcca6c5f372816fadd094c1,,,"Greta Thunberg, teen climate activist, is getting a huge mural in downtown San Francisco https://t.co/CiQFikKKnq"
5dcca6c9f372816fadd094c2,,,@greta I think neither MSNBC or George have any qualms about George to appear to lambaste the Pres &amp; indirectly his… https://t.co/K5vmk4cyrs
5dcca6ccf372816fadd094c3,,,@LizzyBB10 @greta He's better off w/o her!!!
5dcca6d1f372816fadd094c4,,,RT @Ioversdiscourse: this is greta gerwig https://t.co/WFWrp918kO
5dcca6dbf372816fadd094c5,,,"RT @ProudGayPatriot: Is it wrong to hope this little Hansel and Gretel chick hits an iceberg on her way there?

https://t.co/YgYhksWAgR"
5dcca6def372816fadd094c6,,,When I interviewed @Sailing_LaVaga last October for a feature about their sailing adventures I’d have never guessed… https://t.co/0EwysJKSWV
5dcca6e0f372816fadd094c7,,,"@ProudGayPatriot No, I don't think so ProudGayPatriot🇺🇸🐘 &gt;&lt;&gt;

Johnathan Chan says he literally got Hit by a Train &gt;… https://t.co/YqhBGYYEgC"
5dcca6e0f372816fadd094c8,,,RT @radisson52: @rurallife57 @QMEUP2 And that boat was made in most part from carbon fibers and  plastic which isn’t ecological at all! 🙄 h…
5dcca6e0f372816fadd094c9,,,"RT @PaulEDawson: “The Hambach Forest is so important because it’s so symbolic,”

“I have visited coal mines before, but this was so huge an…"
