id,label,tweet
5dcabb4edd8a420f9f1d57dc,1,"RT @billmckibben: Big thanks to @GretaThunberg for straightforwardly taking on the ""fairytale of eternal economic growth.""
https://t.co/0uKâ€¦"
5dcca51e2af0a5955a8223d7,1,RT @billmckibben: Bon voyage @GretaThunberg--what a pleasure it has been to have you on this continent! And what great organizing you've doâ€¦
5dcca5e2f9456a438389913d,1,RT @billmckibben: Bon voyage @GretaThunberg--what a pleasure it has been to have you on this continent! And what great organizing you've doâ€¦
5dcabb4add8a420f9f1d578b,0,RT @Bolt_RSS: GRETA THUNBERG'S MAD SPEECH APPLAUDED BY HYSTERICS. HOW DARE THEY?  #auspol https://t.co/utpLzeXCO4
5dcaf694c14b24d0701c04f5,0,RT @BorgJardin: @AynRandPaulRyan I canâ€™t wait for MORE @FoxNews sponsors to drop despicable Laura Ingraham who uses her @IngrahamAngle showâ€¦
5dcaf684c14b24d0701c03cb,0,RT @bornmiserable: PICTURED: a petulant child with a mental disorder and Greta Thunberg https://t.co/1RFcr81R1A
5dcabb45dd8a420f9f1d571f,0,RT @bornmiserable: PICTURED: a petulant child with a mental disorder and Greta Thunberg https://t.co/1RFcr81R1A
5dcca710f372816fadd094da,1,RT @BoSnerdley: Greta Thunberg sets sail for Europe on a catamaran https://t.co/yKRwkKSsK9 via @MailOnline  &gt;&gt; bye!
5dc88572678e6d23f770655c,0,RT @BrandonStraka: The leftist geniuses in San Francisco have decided to send a message about climate change by creating a 6 story mural ofâ€¦
5dcaf690c14b24d0701c04ab,0,RT @BreitbartNews: If you're not focused on China you're not serious about the environment. https://t.co/Cb4HJfXa6e
5dcabb47dd8a420f9f1d574b,0,RT @Brigid_Ire: @TheCrushedBones Pope Francis and Greta Thunberg's  new commandments....lol... https://t.co/sm9n8snXN6
5dcabb3ddd8a420f9f1d567e,0,"RT @BryonnyM: Does this Creepy little Child Actress have a Phd in Atmospheric Science?  

Or just more More Leftist Melodrama?! ðŸ™„

#GretaThâ€¦"
5dcabb3bdd8a420f9f1d5662,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcaf690c14b24d0701c04a8,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcabb49dd8a420f9f1d577d,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcabb49dd8a420f9f1d577e,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcaf688c14b24d0701c0414,0,"RT @business: Greta Thunberg is right, world leaders say: We are failing https://t.co/MCyjtKEaac https://t.co/EanCBNfr4i"
5dcaf68fc14b24d0701c0496,0,RT @business: Greta Thunberg: â€œWe are at the beginning of mass extinction and all you can talk about is money and fairytales of eternal ecoâ€¦
5dcabb3ddd8a420f9f1d5684,1,"RT @C_3C_3: So let me get this straight.

Obama left his 10 bedroom ocean front mansion in his multiple SUV motorcade to hop on his privateâ€¦"
5dcaf683c14b24d0701c03b5,0,"RT @C_3C_3: So let me get this straight.

Obama left his 10 bedroom ocean front mansion in his multiple SUV motorcade to hop on his privateâ€¦"
5dcca76df372816fadd094f5,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca4e72af0a5955a8223cf,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca4eb2af0a5955a8223d1,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca53f2af0a5955a8223da,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5762af0a5955a8223e2,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5842af0a5955a8223e4,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5892af0a5955a8223e6,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5acf9456a4383899130,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5bef9456a4383899136,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5c9f9456a4383899139,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcca5e4f9456a438389913e,0,RT @CallingBSonU: The next goal of the Fake News will be a hard sell that Trump's base is fracturing &amp; support for his administration is drâ€¦
5dcabb42dd8a420f9f1d56e7,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcaf691c14b24d0701c04c0,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcaf681c14b24d0701c038b,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcaf683c14b24d0701c03b3,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcaf686c14b24d0701c03fa,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcabb48dd8a420f9f1d5759,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcabb51dd8a420f9f1d5823,0,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcaf690c14b24d0701c04af,0,"RT @catturd2: ðŸ˜‚ðŸ˜‚ðŸ˜‚

""She seems like a very happy young girl"": President Trump on Greta Thunberg https://t.co/Hs29EGWxZV via @gatewaypundit"
5dcaf692c14b24d0701c04c8,0,"RT @catturd2: ðŸ˜‚ðŸ˜‚ðŸ˜‚

""She seems like a very happy young girl"": President Trump on Greta Thunberg https://t.co/Hs29EGWxZV via @gatewaypundit"
5dcaf681c14b24d0701c0395,0,"RT @catturd2: ðŸ˜‚ðŸ˜‚ðŸ˜‚

""She seems like a very happy young girl"": President Trump on Greta Thunberg https://t.co/Hs29EGWxZV via @gatewaypundit"
5dcaf685c14b24d0701c03e6,0,"RT @catturd2: ðŸ˜‚ðŸ˜‚ðŸ˜‚

""She seems like a very happy young girl"": President Trump on Greta Thunberg https://t.co/Hs29EGWxZV via @gatewaypundit"
5dcabb47dd8a420f9f1d5757,0,RT @CBCNews: Teenage climate change activist Greta Thunberg opened the United Nations Climate Action Summit with an angry condemnation of wâ€¦
5dcabb3add8a420f9f1d5642,0,"RT @CBSNews: Greta Thunberg to world leaders: ""You are still not mature enough to tell it like it is. You are failing us. Young people areâ€¦"
5dcaf692c14b24d0701c04cb,0,"RT @CBSNews: Greta Thunberg to world leaders: ""You are still not mature enough to tell it like it is. You are failing us. Young people areâ€¦"
5dcca66ff372816fadd094a3,1,"RT @CFACT: Gretaâ€™s return boat, an Outremer 45, weighs 17,400 pounds and is made of fiberglass, or fiber-reinforced plastic.  The yacht wasâ€¦"
5dcaf697c14b24d0701c0526,0,"RT @Channel4News: â€œWe will not let you get away with this.â€

Greta Thunberg challenges the UN â€˜action summitâ€™ on climate change, telling woâ€¦"
5dcabb4bdd8a420f9f1d57a3,0,"RT @Charitable_Fury: Totally BRAINWASHED! â€” Climate change â€œdarlingâ€, Greta Thunberg, SCOLDS the audience at the UN today!...Absolutely NOâ€¦"
5dcabb51dd8a420f9f1d581e,0,"RT @CHIZMAGA: Greta Thunberg: â€œWorld leaders have stolen my dreams and my childhood with their empty words.â€

Aborted Baby: â€œHold my Beer.â€"
5dcaf695c14b24d0701c0504,0,RT @ClimateDepot: Dinesh D'Souza compares teen eco-warrior Greta Thunberg to Aryan poster girl used by NAZIS | Daily Mail Online - https://â€¦
5dcca5bcf9456a4383899135,1,RT @climatestewards: https://t.co/BclQTLll1D Thanks for highlighting great work by @climatestewards partners in #Nepal  funded by #carbon #â€¦
5dcabb40dd8a420f9f1d56b8,0,RT @cmclymer: It turns out Greta Thunberg is also one hell of a writer. Damn. https://t.co/XSAfuliQpQ
5dcaf687c14b24d0701c0401,0,RT @cmclymer: The fear of conservatives has arguably never been more clear than in how they in lockstep are attacking 16 year-old Greta Thuâ€¦
5dcabb42dd8a420f9f1d56e5,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf68fc14b24d0701c04a1,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf692c14b24d0701c04d3,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf696c14b24d0701c051a,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf698c14b24d0701c0540,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf698c14b24d0701c0544,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf699c14b24d0701c0552,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf684c14b24d0701c03c0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb44dd8a420f9f1d5714,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb45dd8a420f9f1d5729,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb45dd8a420f9f1d572d,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb46dd8a420f9f1d5740,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb47dd8a420f9f1d5756,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb49dd8a420f9f1d577a,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5781,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5783,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5794,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4bdd8a420f9f1d5799,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4cdd8a420f9f1d57ab,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4fdd8a420f9f1d57ed,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4fdd8a420f9f1d57f4,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb50dd8a420f9f1d5800,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb51dd8a420f9f1d5810,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcaf67fc14b24d0701c036e,0,RT @CNN: Swedish climate activist Greta Thunberg and 15 other young people have filed a complaint with the UN alleging that five of the worâ€¦
5dcabb47dd8a420f9f1d5747,0,RT @CNN: Swedish climate activist Greta Thunberg and 15 other young people have filed a complaint with the UN alleging that five of the worâ€¦
5dcabb4add8a420f9f1d5784,0,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five coâ€¦
5dcabb4bdd8a420f9f1d5798,0,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five coâ€¦
5dcaf680c14b24d0701c0383,0,"RT @cnni: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in theâ€¦"
5dcaf682c14b24d0701c039a,0,"RT @cnni: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in theâ€¦"
5dcabb43dd8a420f9f1d56f6,1,RT @CollinRogg: Democrats are now installing whiny little brats like Greta Thunberg (@GretaThunberg) to promote their far-left politicizedâ€¦
5dcaf694c14b24d0701c04fd,0,"RT @ConanGShore: Greta Thunberg: I would very much like if the polar icecaps didnâ€™t melt
40 year old men: https://t.co/ATILVFNtWB"
5dcaf685c14b24d0701c03d4,0,"RT @ConanGShore: Greta Thunberg: I would very much like if the polar icecaps didnâ€™t melt
40 year old men: https://t.co/ATILVFNtWB"
5dcabb40dd8a420f9f1d56c0,0,RT @Condor_Law: 15 children and #GretaThunberg &amp; File a â€œClimate Complaintâ€ Against 5 Countries (Not China) in UN - all financed by #Soros!â€¦
5dcabb39dd8a420f9f1d5638,0,"RT @ConservaMomUSA: Thank you @POTUS @realDonaldTrump for giving #GretaThunbergâ€™s angsty, indoctrinated diatribe demanding #ClimateAction tâ€¦"
5dcaf689c14b24d0701c0426,0,RT @ConservativeTht: Today many news outlets broadcast 16-year-old Greta Thunbergâ€™s emotional statement at the UNâ€™s Climate Summit. While Iâ€¦
5dcaf682c14b24d0701c03a7,0,"RT @CorOfTheSUN: Why is Greta Thunberg so triggering for certain men?
https://t.co/crc7pTg1eB"
5dcca5c0f9456a4383899137,0,"RT @cov_Gretchen: This impeachment hearing is about all I can take! This treasonous coup needs a response from We The People.

If we do notâ€¦"
5dcaf67fc14b24d0701c036c,0,"RT @CurtisIngraham1: @that_darn @HGrandaughter As if mocking Parkland shooting survivor David Hogg was not enough, my sister is now takingâ€¦"
5dcaf67fc14b24d0701c0372,0,"RT @CurtisIngraham1: @that_darn @HGrandaughter As if mocking Parkland shooting survivor David Hogg was not enough, my sister is now takingâ€¦"
5dcaf684c14b24d0701c03ca,0,"RT @CurtisIngraham1: @that_darn @HGrandaughter As if mocking Parkland shooting survivor David Hogg was not enough, my sister is now takingâ€¦"
5dcaf686c14b24d0701c03ef,0,"RT @CyrusMMcQueen: I may get in trouble for sayin it quite this way but, fuck it: With the amount of time he spends on his phone, creatingâ€¦"
5dcabb50dd8a420f9f1d5808,0,"RT @CyrusMMcQueen: I may get in trouble for sayin it quite this way but, fuck it: With the amount of time he spends on his phone, creatingâ€¦"
5dcca734f372816fadd094e7,0,"RT @DanMCalgary: Oh Greta you are sooo
FAKE https://t.co/uGY2SEayyR"
5dcca75df372816fadd094f1,0,"RT @DanMCalgary: Oh Greta you are sooo
FAKE https://t.co/uGY2SEayyR"
5dcaf687c14b24d0701c0400,0,"RT @darrellclick: Greta where is the monster? You know!
Greta Thunberg Evil-Eyeing Trump Is The Internet's Hottest New GIF https://t.co/kgCâ€¦"
5dcabb51dd8a420f9f1d5815,0,"RT @daveyk317: #GretaThunberg

United Nations General Assembly Speech 

https://t.co/kxFbxBGipu

#HowDareYou
#auspol
@ScottMorrisonMP"
5dcaf689c14b24d0701c0420,0,RT @daviddoel: To give you a window into how backwards the @TeamYouTube copyright system is: I just uploaded a video on Greta Thunberg's UNâ€¦
5dcaf690c14b24d0701c04a6,0,"RT @DavidFurnessGB: @ActionBrexit I love global warming!
#GretaThunberg #GlobalWarming #ClimateActionSummit #ClimateStrike https://t.co/o1Uâ€¦"
5dcaf699c14b24d0701c0551,1,RT @davidharsanyi: We're raising a generation of pagans whoâ€™ve filled the vacuum left by the absence of faith with a cultish worship of Motâ€¦
5dcabb3bdd8a420f9f1d565d,1,RT @DavidWinterA: Greta Thunberg deserves the Nobel Peace Prize. After seeing Trump walk out of the Climate Change Meeting and walk past heâ€¦
5dcabb51dd8a420f9f1d5820,1,RT @DavidWinterA: Greta Thunberg deserves the Nobel Peace Prize. After seeing Trump walk out of the Climate Change Meeting and walk past heâ€¦
5dcaf694c14b24d0701c04f8,1,"RT @dcbigjohn: Greta Thunberg's age is really not the point. People are mocking a thoughtful, sincere person who's entire point is saving eâ€¦"
5dcaf688c14b24d0701c041b,1,"RT @dcbigjohn: Greta Thunberg's age is really not the point. People are mocking a thoughtful, sincere person who's entire point is saving eâ€¦"
5dc8854d678e6d23f7706538,0,RT @dearnonnatives: The way yâ€™all idolize white people for doing the same thing Black and Indigenous people have already BEEN doing. https:â€¦
5dcabb3cdd8a420f9f1d5671,0,RT @debbie_marney41: @Bill_Maxwell_ @EileenMarieSar1 #GRETA says â€œHow Dare YOU!â€
5dcaf696c14b24d0701c051d,1,"RT @dianabutlerbass: Those commenting on Greta Thunberg would do well to remember that Joan of Arc led an army, Jane Austen wrote her 1st wâ€¦"
5dcaf694c14b24d0701c04ec,1,"RT @Dinrandir_EM: Stare to the blackhole in this asshole's chest like an arrow of fire, girl ðŸ–– #Greta #GretaThunbergOutdidTrump https://t.câ€¦"
5dcabb49dd8a420f9f1d5774,0,RT @docrocktex26: Greta Thunberg Delivered A Powerful Speech Then Shot Trump A Death Stare At The UN Climate Summit https://t.co/9ChtbybX3Mâ€¦
5dcabb3add8a420f9f1d563f,0,"RT @DogginTrump: All you #MAGA assholes attacking young activists like David Hogg &amp; Greta Thunberg, what is your goal? Because basically yoâ€¦"
5dcaf688c14b24d0701c0419,0,"RT @DogsHateBoots: THIS. ALL. OF. THIS.
#greta #ClimateWeek2019 https://t.co/AHRSm0dK4I"
5dcaf68fc14b24d0701c049c,0,RT @Dorling83: '16 year old Greta Thunberg is too young to make her own mind up and has been groomed' scream people who said that Shamima Bâ€¦
5dcaf698c14b24d0701c053c,0,RT @Dorling83: '16 year old Greta Thunberg is too young to make her own mind up and has been groomed' scream people who said that Shamima Bâ€¦
5dcaf687c14b24d0701c0402,0,RT @Dorling83: '16 year old Greta Thunberg is too young to make her own mind up and has been groomed' scream people who said that Shamima Bâ€¦
5dcabb44dd8a420f9f1d570b,1,"RT @DougKass: A sixteen year old with Aspergers, Greta Thunberg,  is singularly driving the right out of their minds."
5dcaf686c14b24d0701c03f1,0,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publâ€¦
5dcabb4add8a420f9f1d5791,0,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publâ€¦
5dcabb4fdd8a420f9f1d57f1,0,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publâ€¦
5dcabb42dd8a420f9f1d56f0,0,"RT @DSA_Enviro: Greta Thunberg spits fiery truths directly at those who are responsible for continuing to enable the climate crisis, whichâ€¦"
5dcaf690c14b24d0701c04b3,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf690c14b24d0701c04b5,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf692c14b24d0701c04cd,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf692c14b24d0701c04d7,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf695c14b24d0701c0509,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf696c14b24d0701c051c,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf698c14b24d0701c053b,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf699c14b24d0701c0557,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf680c14b24d0701c0377,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf680c14b24d0701c0384,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcaf684c14b24d0701c03c6,0,RT @ed_solomon: The people who got mad at or threatened by Greta Thunbergâ€™s anger &amp; emotionalism and called it childish &amp; immature are theâ€¦
5dcabb46dd8a420f9f1d573a,1,RT @EdgeCGroup: And my favorite GIF of the day goes to @realDonaldTrump ðŸ¤” ðŸ¤£ #Trump  #Trump2020Landslide #GretaThunberg #ClimateActionSummitâ€¦
5dc8856f678e6d23f7706559,0,RT @EmmaVigeland: She probably hates this https://t.co/v7i98Uh0La
5dc88588678e6d23f770656f,1,RT @emzanotti: The San Fran mural of Greta Thunberg is likely to need 700 cans of spray paint to complete -- which is a lot for a movementâ€¦
5dcaf692c14b24d0701c04d4,1,"RT @endofanerajc: why am i seeing grown whole ass adults making fun of a 16yo child? it wasnâ€™t cute when people did it to david hogg, it waâ€¦"
5dcaf693c14b24d0701c04de,1,RT @EricHolthaus: BREAKING: Greta Thunberg and other kids from around the world are suing world leaders in a landmark new climate lawsuit.â€¦
5dcaf695c14b24d0701c0501,1,RT @EricHolthaus: BREAKING: Greta Thunberg and other kids from around the world are suing world leaders in a landmark new climate lawsuit.â€¦
5dcaf698c14b24d0701c053d,1,RT @EricHolthaus: BREAKING: Greta Thunberg and other kids from around the world are suing world leaders in a landmark new climate lawsuit.â€¦
5dcabb3edd8a420f9f1d56a1,0,RT @eugenegu: Adults attacking Greta Thunberg and David Hogg is totally on brand with these same adults destroying the planet for money andâ€¦
5dcabb50dd8a420f9f1d57fb,0,RT @eugenegu: Adults attacking Greta Thunberg and David Hogg is totally on brand with these same adults destroying the planet for money andâ€¦
5dcaf690c14b24d0701c04a7,0,"RT @euronews: Greta Thunberg watched quietly as the U.S. President Donald Trump stole the show at the United Nations General Assembly, whilâ€¦"
5dcaf681c14b24d0701c038f,0,"RT @euronews: Greta Thunberg watched quietly as the U.S. President Donald Trump stole the show at the United Nations General Assembly, whilâ€¦"
5dcabb3add8a420f9f1d564c,0,"RT @evanmcmurry: Greta Thunberg to world leaders at #UNGA summit: ""We are at the beginning of a mass extinction and all you can talk aboutâ€¦"
5dcca66ff372816fadd094a4,1,"RT @EvaPutzova: It's so inspiring to see more and more people rally for climate action.

We need representatives in Congress who will pushâ€¦"
5dcaf688c14b24d0701c040a,0,RT @failinghuman: The team behind Greta Thunberg should be ashamed of themselves. Youâ€™ve put her in the public eye and made her a celebrityâ€¦
5dcca56c2af0a5955a8223e1,0,RT @FairyQ15: This child never seems to be at school. https://t.co/eKih36NTrr
5dcca678f372816fadd094a8,0,RT @FairyQ15: This child never seems to be at school. https://t.co/eKih36NTrr
5dcabb4bdd8a420f9f1d5797,0,"RT @FindingTarshish: Everyone who is attacking #GretaThunberg: Have you ever watched your future burn in front of your eyes, and have nothiâ€¦"
5dcca69ef372816fadd094b5,0,"RT @FireDrillFriday: ""We can no longer save the world by playing by the rules, because the rules have to be changed. Everything needs to châ€¦"
5dcca71cf372816fadd094dd,1,"RT @floydian_sleep: Thank god for Greta Thunberg, warna unearth ho jaata."
5dc88530678e6d23f7706523,0,RT @foe_us: â€œPeople are suffering and dying from the climate emergency and it will continue to get worse. Doesnâ€™t this mean anything to theâ€¦
5dcca6f2f372816fadd094cf,1,RT @Franklin_Graham: Want to go shopping with @Greta Van Susteren and @JohnPCoale for shoebox gifts for @SamaritansPurse @OCC_Shoeboxes? Châ€¦
5dcabb3cdd8a420f9f1d566a,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcaf681c14b24d0701c038a,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcaf686c14b24d0701c03f3,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb45dd8a420f9f1d5721,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb47dd8a420f9f1d5758,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb48dd8a420f9f1d5760,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb4fdd8a420f9f1d57ec,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb4fdd8a420f9f1d57f0,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dc88556678e6d23f7706545,0,RT @FuckBamboni: Can we stop worshipping a teenage girl this is getting extremely weird https://t.co/LkmAdP4CnK
5dc8857b678e6d23f7706565,0,RT @FuckBamboni: Can we stop worshipping a teenage girl this is getting extremely weird https://t.co/LkmAdP4CnK
5dcabb45dd8a420f9f1d572b,0,"RT @funder: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦"
5dcaf695c14b24d0701c0505,0,"RT @funder: If youâ€™re attacking Greta Thunberg, then yes, youâ€™re a monster."
5dcaf699c14b24d0701c054e,0,"RT @funder: If youâ€™re attacking Greta Thunberg, then yes, youâ€™re a monster."
5dcaf67fc14b24d0701c036d,0,"RT @funder: If youâ€™re attacking Greta Thunberg, then yes, youâ€™re a monster."
5dcaf683c14b24d0701c03b8,0,"RT @funder: If youâ€™re attacking Greta Thunberg, then yes, youâ€™re a monster."
5dcaf67fc14b24d0701c0368,0,"RT @funder: If youâ€™re attacking Greta Thunberg, then yes, youâ€™re a monster."
5dcaf693c14b24d0701c04e2,1,RT @funder: The world is Greta Thunberg rn. https://t.co/G9A7cNZe0v
5dcaf683c14b24d0701c03bc,1,RT @funder: The world is Greta Thunberg rn. https://t.co/G9A7cNZe0v
5dcaf693c14b24d0701c04d8,1,"RT @GammaInfinity: Greta Thunberg and Jane Goodall. See, there IS hope. https://t.co/VI5b4rk3kF"
5dcabb45dd8a420f9f1d5723,1,RT @gatewaypundit: MUST SEE: Green Teen Greta Thunberg Caught SCOWLING as Trump Upstages Her at UN (Video) https://t.co/TBuzjxNrPp via @gatâ€¦
